,guid,tm,router_mac,user_mac,signal,router_id
2335,37267acd-ff74-46a7-ac9f-97ea493429fb,2022-12-30 03:11:28.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-60.0,8a823f01-771f-420e-8971-928cba314a24
2361,f3237819-b722-47a8-abfe-4906230845a2,2022-12-30 03:11:34.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-58.0,8a823f01-771f-420e-8971-928cba314a24
2369,a7acaa48-88c6-4d6a-8023-fadcd814f534,2022-12-30 03:11:36.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-71.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
2375,1e641d5e-75f4-4b8c-a7be-b5c260804c38,2022-12-30 03:10:51.000 +0300,CC:2D:E0:F3:8C:6E,E0:63:DA:DC:D8:49,-74.0,0b91ef8c-3b4f-4a39-b3a3-9683c6fd7832
2413,1453d60c-1306-486e-8c8a-5bd2ed068fb6,2022-12-30 03:14:09.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-72.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
2420,0fda1d34-3fef-47f6-8bda-bf9b33c16dcf,2022-12-30 03:14:23.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-59.0,8a823f01-771f-420e-8971-928cba314a24
2440,9eaa19c6-886e-470f-94fe-ac6e91b0f1fc,2022-12-30 03:14:35.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-60.0,8a823f01-771f-420e-8971-928cba314a24
2464,4e643c20-7cf1-4e0b-a4d6-c9658a492e82,2022-12-30 03:11:43.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-59.0,8a823f01-771f-420e-8971-928cba314a24
2484,45bd8a8a-d995-4d6e-b302-49717c754b29,2022-12-30 03:11:56.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-61.0,8a823f01-771f-420e-8971-928cba314a24
2517,dd330db9-9413-4b57-9950-291252f1650e,2022-12-30 03:12:08.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-60.0,8a823f01-771f-420e-8971-928cba314a24
2524,a0242178-3391-4b65-80bf-2273a4483aaa,2022-12-30 03:11:48.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-70.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
2528,fe301a6c-b4e9-4b33-a7b4-bd16e0f64671,2022-12-30 03:12:00.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-60.0,8a823f01-771f-420e-8971-928cba314a24
2557,9ef7948f-a8b4-45c7-af30-122844b12d35,2022-12-30 03:12:16.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-61.0,8a823f01-771f-420e-8971-928cba314a24
2587,bef619f8-47de-4c7d-b290-0502eba5ba6d,2022-12-30 03:12:34.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-58.0,8a823f01-771f-420e-8971-928cba314a24
2593,65dd8697-07be-4c4e-9568-4e286ce82e0f,2022-12-30 03:12:29.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-59.0,8a823f01-771f-420e-8971-928cba314a24
2604,a74c5c45-7ecf-4c66-83c9-1adbb6c8935d,2022-12-30 03:12:17.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-72.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
2615,46193b09-974c-4a9d-baff-68a576491719,2022-12-30 03:12:33.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-58.0,8a823f01-771f-420e-8971-928cba314a24
2654,e730a668-f55d-44e6-a014-81e05458cacf,2022-12-30 03:11:52.000 +0300,CC:2D:E0:F3:8C:6E,E0:63:DA:DC:D8:49,-74.0,0b91ef8c-3b4f-4a39-b3a3-9683c6fd7832
2677,36b74999-d53f-4946-b1a8-10da09cfcf03,2022-12-30 03:12:52.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-60.0,8a823f01-771f-420e-8971-928cba314a24
2683,00b6ca79-1505-4a7a-8e23-c237bc074145,2022-12-30 03:12:46.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-60.0,8a823f01-771f-420e-8971-928cba314a24
2693,2d49d087-abdc-4451-8983-88cd146bd34f,2022-12-30 03:12:41.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-73.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
2703,9f7066cc-fa80-4964-b85e-0b4ebefda7a8,2022-12-30 03:12:59.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-60.0,8a823f01-771f-420e-8971-928cba314a24
2740,300e198d-5b1d-4235-9d93-36792fdd9a09,2022-12-30 03:13:08.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-59.0,8a823f01-771f-420e-8971-928cba314a24
2747,e6f67a02-1e11-4cf0-9760-ea73df0546bf,2022-12-30 03:13:01.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-61.0,8a823f01-771f-420e-8971-928cba314a24
2762,cfeaf0d4-3dcd-4575-834d-38ab04e7da86,2022-12-30 03:13:02.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-71.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
2775,6d8e9bd0-600f-40e6-834c-b4ee69459068,2022-12-30 03:13:17.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-60.0,8a823f01-771f-420e-8971-928cba314a24
2794,40d2f328-b9da-4d83-8036-3ddd7372b397,2022-12-30 03:13:36.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-58.0,8a823f01-771f-420e-8971-928cba314a24
2805,aa54fe33-fefb-4f06-8dbd-e2114dfadae1,2022-12-30 03:13:29.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-60.0,8a823f01-771f-420e-8971-928cba314a24
2820,6e48ae71-8699-4058-8b3a-fd6c35130b91,2022-12-30 03:13:19.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-72.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
2827,85cdac8d-ef90-4956-aad9-d0271bf3771e,2022-12-30 03:13:33.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-60.0,8a823f01-771f-420e-8971-928cba314a24
2847,491131b0-2617-4f2a-91b8-19d313594dac,2022-12-30 03:13:52.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-61.0,8a823f01-771f-420e-8971-928cba314a24
2854,ac143901-6ccc-40ad-99f1-f6ca8be6717b,2022-12-30 03:12:50.000 +0300,CC:2D:E0:F3:8C:6E,E0:63:DA:DC:D8:49,-74.0,0b91ef8c-3b4f-4a39-b3a3-9683c6fd7832
2869,5c1cedeb-ce4a-40af-b2a8-6ac5a72f8b84,2022-12-30 03:13:46.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-59.0,8a823f01-771f-420e-8971-928cba314a24
2876,791f16b9-bad2-4833-b6fd-ce6ab8423e2d,2022-12-30 03:13:41.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-73.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
2885,1adf2dc5-7096-425e-98b9-a5dbad5425de,2022-12-30 03:13:51.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-59.0,8a823f01-771f-420e-8971-928cba314a24
2917,589fb8c6-f240-4d4f-88f4-2ee9b2c95c5a,2022-12-30 03:14:03.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-60.0,8a823f01-771f-420e-8971-928cba314a24
2952,1fc1298d-d308-4b38-b6ec-96da239bf6ec,2022-12-30 03:14:08.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-59.0,8a823f01-771f-420e-8971-928cba314a24
2979,3615f51f-0d23-4912-bd33-97c27e8aaca7,2022-12-30 03:14:39.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-75.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
2986,c2f6cbdd-4d3c-4995-8e49-244b6f92b557,2022-12-30 03:14:53.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-60.0,8a823f01-771f-420e-8971-928cba314a24
2993,9279025f-1c94-49a6-b35f-197c538cf199,2022-12-30 03:14:45.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-61.0,8a823f01-771f-420e-8971-928cba314a24
3002,515a63b3-2af3-4429-949e-7d6bb5811ab7,2022-12-30 03:13:54.000 +0300,CC:2D:E0:F3:8C:6E,E0:63:DA:DC:D8:49,-72.0,0b91ef8c-3b4f-4a39-b3a3-9683c6fd7832
3044,4ec35c68-c710-4039-84bc-040273d392e8,2022-12-30 03:14:51.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-60.0,8a823f01-771f-420e-8971-928cba314a24
3056,ad619f52-e6fc-4a02-9bcd-ddc0608e8c4e,2022-12-30 03:14:45.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-74.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
3091,e4ec0524-b3d0-4878-befb-084be43a85aa,2022-12-30 03:15:08.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-58.0,8a823f01-771f-420e-8971-928cba314a24
3101,d8744f34-3607-4482-a56b-cd0ab0f814cf,2022-12-30 03:15:04.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-59.0,8a823f01-771f-420e-8971-928cba314a24
3133,769feff0-93bc-40ab-aaf5-5c0e28ffb350,2022-12-30 03:15:18.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-58.0,8a823f01-771f-420e-8971-928cba314a24
3144,34a227e2-97e6-4f39-a886-8cba2e77a835,2022-12-30 03:15:09.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-73.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
3175,334bc684-6460-4a17-96cd-1671e834bc3b,2022-12-30 03:15:22.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-60.0,8a823f01-771f-420e-8971-928cba314a24
3204,19a1b331-3b3b-4abd-9fd5-64f44bcc442b,2022-12-30 03:15:28.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-58.0,8a823f01-771f-420e-8971-928cba314a24
3217,dda9ce11-6938-466b-8bcd-0c5a7ec9f33b,2022-12-30 03:15:29.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-75.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
3229,5a49f9c5-4d21-416d-bf63-f26d393a7b87,2022-12-30 03:15:45.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-60.0,8a823f01-771f-420e-8971-928cba314a24
3240,ca36b012-9a21-46d8-b28d-dc4d0fff5678,2022-12-30 03:14:57.000 +0300,CC:2D:E0:F3:8C:6E,E0:63:DA:DC:D8:49,-73.0,0b91ef8c-3b4f-4a39-b3a3-9683c6fd7832
3257,3a8385bf-e1a8-4d8d-9c45-d38e110f71ae,2022-12-30 03:15:59.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-58.0,8a823f01-771f-420e-8971-928cba314a24
3287,a7f6c973-fdd1-46fe-9f0a-b633af8e4dfa,2022-12-30 03:15:53.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-74.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
3297,4654e3cc-9fa6-4d8e-8411-442ad9564c0f,2022-12-30 03:16:02.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-62.0,8a823f01-771f-420e-8971-928cba314a24
3326,3defd122-93a1-4f93-8bd3-87c6fb326b54,2022-12-30 03:16:17.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-59.0,8a823f01-771f-420e-8971-928cba314a24
3342,ce19d96c-006e-46d2-896d-4cc0d7fafdec,2022-12-30 03:16:12.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-74.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
3350,e6d8a9ec-059c-43e8-92fd-26609ca9df24,2022-12-30 03:16:29.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-60.0,8a823f01-771f-420e-8971-928cba314a24
3377,1fc8b000-b1f0-4cc1-8f31-6f4cc0a1c7b8,2022-12-30 03:16:32.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-61.0,8a823f01-771f-420e-8971-928cba314a24
3411,5b784b8f-f9b3-410a-87f6-9a9a238507b3,2022-12-30 03:16:34.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-70.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
3417,245c10d7-247b-442e-8de4-0b1e6061cae8,2022-12-30 03:16:40.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-59.0,8a823f01-771f-420e-8971-928cba314a24
3474,d2d8c948-22c0-4fe8-8bcd-a5762af56dcf,2022-12-30 03:16:58.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-60.0,8a823f01-771f-420e-8971-928cba314a24
3484,7ffc058e-d597-4955-a556-3f1394d4ba04,2022-12-30 03:16:54.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-72.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
3496,bef7fffa-5705-4f17-a995-5b1a9b91ff83,2022-12-30 03:17:03.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-59.0,8a823f01-771f-420e-8971-928cba314a24
3522,76591903-98de-46af-8f58-22f2ccb4f9ea,2022-12-30 03:17:16.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-58.0,8a823f01-771f-420e-8971-928cba314a24
3565,f9321f57-49d8-41d1-a1cf-db382d561744,2022-12-30 03:17:25.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-59.0,8a823f01-771f-420e-8971-928cba314a24
3583,e2bf1934-9af5-4e30-a000-8394a0d1bb0f,2022-12-30 03:17:22.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-74.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
3603,93913dbe-c096-421f-91f0-b2ba7b82e7bc,2022-12-30 03:17:34.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-59.0,8a823f01-771f-420e-8971-928cba314a24
3613,ec0247f3-5283-4c50-b935-6c3d8baf0eae,2022-12-30 03:17:43.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-59.0,8a823f01-771f-420e-8971-928cba314a24
3628,39a065f3-3eec-472f-8b4c-8c567c40aac5,2022-12-30 03:17:37.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-73.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
3657,1ed1660f-c62d-44e7-8c94-1579f6d96482,2022-12-30 03:17:00.000 +0300,CC:2D:E0:F3:8C:6E,E0:63:DA:DC:D8:49,-75.0,0b91ef8c-3b4f-4a39-b3a3-9683c6fd7832
3663,1f80a74d-f19b-4c2f-b4c8-3a623b1bc63a,2022-12-30 03:17:58.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-58.0,8a823f01-771f-420e-8971-928cba314a24
3668,c1d85862-21cf-4454-8ec5-273ca4d42c23,2022-12-30 03:17:50.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-59.0,8a823f01-771f-420e-8971-928cba314a24
3677,03c876a6-0de0-4058-b709-3b98a84c4fc4,2022-12-30 03:17:52.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-74.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
3689,f2e752c1-10aa-47e9-b272-3004d65eda13,2022-12-30 03:18:07.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-59.0,8a823f01-771f-420e-8971-928cba314a24
3712,f5502fb7-be83-4b94-9c2d-6673461982b4,2022-12-30 03:18:19.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-59.0,8a823f01-771f-420e-8971-928cba314a24
3727,6571f8c5-9fc8-4ed0-9c19-da428de493de,2022-12-30 03:18:08.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-70.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
3750,cce13deb-2f9c-4ef1-9635-d88c3712238b,2022-12-30 03:18:25.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-59.0,8a823f01-771f-420e-8971-928cba314a24
3778,190738d9-b72e-4fc5-b1a7-de9acd16d91f,2022-12-30 03:18:33.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-61.0,8a823f01-771f-420e-8971-928cba314a24
3794,72e706f2-8b11-4de9-b80c-5daad4d12417,2022-12-30 03:18:24.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-73.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
3813,eda0a1f0-5e2b-4a5e-8455-c405fbe0601a,2022-12-30 03:18:48.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-58.0,8a823f01-771f-420e-8971-928cba314a24
3838,1265f90c-3aa1-48fe-b4fd-fb057d6d1cd2,2022-12-30 03:18:52.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-59.0,8a823f01-771f-420e-8971-928cba314a24
3856,b94263ee-be8e-4e2c-a1c2-5ec06ade7a00,2022-12-30 03:18:58.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-59.0,8a823f01-771f-420e-8971-928cba314a24
3896,e3c71286-7dfc-4225-ae3a-25bb0d76459c,2022-12-30 03:19:10.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-60.0,8a823f01-771f-420e-8971-928cba314a24
3961,b5168e52-7bb5-4400-b57f-5c1ecd32c5df,2022-12-30 03:19:06.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-60.0,8a823f01-771f-420e-8971-928cba314a24
3978,67d8f97c-3eaa-4591-a913-ffe8b310cd06,2022-12-30 03:20:22.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-60.0,8a823f01-771f-420e-8971-928cba314a24
3990,aa1bd1ab-38a9-4625-866e-8de4eb1d77dc,2022-12-30 03:19:15.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-71.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
4000,d259e8a5-73d9-4615-ada9-37f2cdd382fe,2022-12-30 03:19:25.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-58.0,8a823f01-771f-420e-8971-928cba314a24
4031,57ff6b3d-7be4-40aa-8169-ad811cfca341,2022-12-30 03:19:45.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-70.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
4045,8d1988a6-f5fb-4c6a-ab43-3ee35a581438,2022-12-30 03:19:42.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-59.0,8a823f01-771f-420e-8971-928cba314a24
4073,de018225-1645-446e-87dc-134d023ab483,2022-12-30 03:20:00.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-59.0,8a823f01-771f-420e-8971-928cba314a24
4080,00ae72ac-6252-4c7a-afb7-db85775608c2,2022-12-30 03:19:02.000 +0300,CC:2D:E0:F3:8C:6E,E0:63:DA:DC:D8:49,-74.0,0b91ef8c-3b4f-4a39-b3a3-9683c6fd7832
4127,6215709c-b96f-4efc-99e9-2f8d75fc7118,2022-12-30 03:19:52.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-72.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
4132,be52deef-c878-47b5-b3aa-c8cdb61409e5,2022-12-30 03:20:05.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-59.0,8a823f01-771f-420e-8971-928cba314a24
4154,29fa15d1-0231-47c1-b4e1-091fa84a26ff,2022-12-30 03:20:19.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-59.0,8a823f01-771f-420e-8971-928cba314a24
4167,c0f84a38-cd48-4f43-b08d-75d60bb02b9a,2022-12-30 03:20:10.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-58.0,8a823f01-771f-420e-8971-928cba314a24
4177,e05f9ac1-6e11-4333-b7da-17c0fd58c36b,2022-12-30 03:20:10.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-73.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
4214,7553a71b-94ee-4718-aacb-f9d4b9ddfab0,2022-12-30 03:20:37.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-59.0,8a823f01-771f-420e-8971-928cba314a24
4252,f343a5cb-02a7-4997-9b3a-cc02c85d3699,2022-12-30 03:20:29.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-72.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
4254,36d0a1a7-97fa-49e9-b372-6748f327b2ff,2022-12-30 03:20:38.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-60.0,8a823f01-771f-420e-8971-928cba314a24
4282,8143e105-6904-41c7-af0d-635041b49f66,2022-12-30 03:20:09.000 +0300,CC:2D:E0:F3:8C:6E,E0:63:DA:DC:D8:49,-74.0,0b91ef8c-3b4f-4a39-b3a3-9683c6fd7832
4301,639f3f9f-77a7-4bee-9035-3cf057356d8b,2022-12-30 03:21:13.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-59.0,8a823f01-771f-420e-8971-928cba314a24
4307,83cf18ba-856e-4fde-b0d2-2247f5e71752,2022-12-30 03:21:01.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-59.0,8a823f01-771f-420e-8971-928cba314a24
4329,46abb9da-2190-48b8-ac1f-f330ddf532cc,2022-12-30 03:20:55.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-71.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
4368,dba31644-df96-42e4-9437-cd96a00bb5de,2022-12-30 03:21:30.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-59.0,8a823f01-771f-420e-8971-928cba314a24
4378,5bd0cb10-0d8a-46e8-9dbd-2af8ed8353f9,2022-12-30 03:21:24.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-59.0,8a823f01-771f-420e-8971-928cba314a24
4396,48de39c5-ff99-4f1e-aea8-b2e9937936d9,2022-12-30 03:21:23.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-72.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
4414,7d08e8b1-cdcd-4d48-a3a9-f1572a277333,2022-12-30 03:21:39.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-58.0,8a823f01-771f-420e-8971-928cba314a24
4446,6642652b-d2ea-4384-a389-b0b2b594f8ff,2022-12-30 03:21:48.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-61.0,8a823f01-771f-420e-8971-928cba314a24
4454,2ebdfe62-8c67-4849-8495-da6a0db4b6d2,2022-12-30 03:21:41.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-59.0,8a823f01-771f-420e-8971-928cba314a24
4468,9a54eb65-bdf9-4374-8467-6c611929bee0,2022-12-30 03:21:41.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-73.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
4486,b2847166-ca28-4642-a31f-6fd4aa36f676,2022-12-30 03:21:56.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-60.0,8a823f01-771f-420e-8971-928cba314a24
4503,7957a683-a0ff-49c0-a7d5-e124928eb619,2022-12-30 03:22:00.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-73.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
4505,f638fad7-7b30-4b64-91a5-f9569f284155,2022-12-30 03:21:11.000 +0300,CC:2D:E0:F3:8C:6E,E0:63:DA:DC:D8:49,-73.0,0b91ef8c-3b4f-4a39-b3a3-9683c6fd7832
4527,2e9d40b9-714c-4619-8395-a6152d092b0e,2022-12-30 03:22:15.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-59.0,8a823f01-771f-420e-8971-928cba314a24
4536,3902ed85-affd-4573-92c9-38d843bcaba0,2022-12-30 03:22:09.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-60.0,8a823f01-771f-420e-8971-928cba314a24
4553,f33bd199-93ff-4fd7-9653-e637192f1f3c,2022-12-30 03:22:13.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-60.0,8a823f01-771f-420e-8971-928cba314a24
4589,039fdd0e-6424-4415-a2eb-d25321dba48f,2022-12-30 03:22:09.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-72.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
4592,65c7193f-b24d-48c1-a632-a3e819a8cad2,2022-12-30 03:22:28.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-59.0,8a823f01-771f-420e-8971-928cba314a24
4595,6b2c00a7-0481-4d78-bbe5-572d35a299f2,2022-12-30 03:22:21.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-59.0,8a823f01-771f-420e-8971-928cba314a24
4632,e9b38573-b9d2-4d6e-aea8-437b93345565,2022-12-30 03:22:33.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-59.0,8a823f01-771f-420e-8971-928cba314a24
4645,b16982f3-cf30-4351-ad15-05113d3ccf7d,2022-12-30 03:22:38.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-74.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
4659,d6d12d4c-3949-4c3c-b05b-fede28936328,2022-12-30 03:22:48.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-63.0,8a823f01-771f-420e-8971-928cba314a24
4666,a815150c-095f-4d2c-af8b-98386b9c830c,2022-12-30 03:22:42.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-60.0,8a823f01-771f-420e-8971-928cba314a24
4694,1be2c172-a33a-4b39-868a-623b33fd4e73,2022-12-30 03:22:54.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-74.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
4705,cf88e5f9-601b-4c93-a6d0-4594c1e4ff26,2022-12-30 03:22:51.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-59.0,8a823f01-771f-420e-8971-928cba314a24
